Participant,adaptation,RT,MT,Age,Handedness,education,sex,clumsy,videogames,major,Sleep
1331,22.433004881333332,195.55084745762713,101.86440677966101,24.0,righth,college,female,Neutral,Strongly Disagree,ArtsHum,7
1332,13.87438289396552,261.47457627118644,107.11111111111111,23.0,righth,bachelor,female,Neutral,Disagree,STEM,5
1333,11.582211085632187,229.58823529411765,129.93162393162393,18.0,righth,college,male,Agree,Neutral,STEM,8
1334,5.588441484482758,249.12605042016807,104.57627118644068,21.0,righth,bachelor,female,Strongly Disagree,Neutral,STEM,9
1335,7.358607333994253,172.2941176470588,145.11016949152543,20.0,righth,college,male,Neutral,Agree,STEM,8
1336,19.392188309954026,344.6694915254237,56.675213675213676,20.0,righth,bachelor,male,Neutral,Neutral,STEM,5
1337,19.848071833908048,198.27350427350427,146.42372881355934,27.0,righth,bachelor,male,Disagree,Neutral,STEM,7
1338,15.130759642528737,279.73949579831935,49.92372881355932,18.0,righth,secondaryschool,female,Disagree,Strongly Agree,ArtsHum,10
1339,18.75071309089655,300.20338983050846,327.05128205128204,23.0,righth,secondaryschool,female,Neutral,Neutral,Business,6
1340,25.730908837931032,329.3833333333333,69.33050847457628,29.0,lefth,technicalschool,female,Agree,Strongly Disagree,Other,8
1341,4.378228994252874,262.3050847457627,143.33898305084745,20.0,righth,college,female,Neutral,Strongly Disagree,Other,7
1342,10.935092901017242,161.51666666666668,101.3931623931624,18.0,righth,college,male,Agree,Agree,Business,8
1343,12.0091983345977,302.9830508474576,64.77966101694915,34.0,righth,graduate,female,Neutral,Strongly Disagree,Psychology,7
1344,16.12436360287356,292.79831932773106,163.91379310344828,17.0,righth,secondaryschool,female,Neutral,Disagree,ArtsHum,6
1345,11.227966406206898,154.2941176470588,107.0603448275862,13.0,lefth,middleschool,male,Neutral,Neutral,STEM,7
1346,11.690125838505745,153.29661016949152,198.5,16.0,righth,secondaryschool,female,Disagree,Strongly Disagree,STEM,8
1347,6.806725172413794,173.53781512605042,37.398305084745765,11.0,bothh,primaryschool,male,Strongly Disagree,Strongly Agree,Other,10
1348,22.036746013218394,279.38461538461536,424.89565217391305,13.0,righth,noneoftheabove,male,Neutral,Agree,Other,8
1349,16.223959736,284.625,139.60344827586206,21.0,righth,college,female,Neutral,Strongly Disagree,Psychology,10
1350,13.189296787672415,416.72033898305085,32.87394957983193,36.0,righth,graduate,male,Neutral,Strongly Disagree,STEM,7
1351,4.930483378160919,245.02542372881356,96.83760683760684,14.0,righth,primaryschool,male,Neutral,Agree,Other,5
1352,14.805757277011496,306.4873949579832,159.0344827586207,15.0,righth,middleschool,female,Agree,Disagree,Other,7
1353,-0.511205707827586,129.68333333333334,115.19491525423729,18.0,righth,middleschool,male,Neutral,Disagree,STEM,5
1354,16.828007973103446,302.20168067226894,231.8706896551724,18.0,righth,secondaryschool,male,Neutral,Neutral,STEM,8
1355,6.311321068965516,144.83898305084745,136.40677966101694,20.0,righth,middleschool,male,Neutral,Neutral,Other,5
1356,3.5270699580459772,239.90677966101694,322.1111111111111,23.0,righth,college,male,Disagree,Disagree,SocialScience,8
1357,7.561731201724139,184.10833333333332,143.97413793103448,15.0,righth,college,male,Disagree,Agree,STEM,7
1358,24.359230009827588,262.6752136752137,62.57627118644068,44.0,righth,bachelor,female,Disagree,Strongly Disagree,Other,8
1359,13.752651753448276,232.5,145.0854700854701,20.0,righth,college,female,Neutral,Disagree,STEM,7
1360,0.7888147931034484,351.1186440677966,396.09565217391304,30.0,righth,graduate,female,Agree,Neutral,ArtsHum,8
1361,13.196089673563216,293.271186440678,111.89565217391305,14.0,righth,middleschool,male,Strongly Agree,Agree,STEM,6
1362,15.840517722413795,489.11764705882354,70.26271186440678,23.0,righth,bachelor,female,Strongly Disagree,Strongly Disagree,Psychology,6
1363,7.05841015137931,269.5966386554622,89.24786324786325,25.0,righth,graduate,female,Disagree,Strongly Disagree,STEM,9
1364,5.561794074712643,323.5508474576271,137.58260869565217,30.0,righth,graduate,female,Neutral,Disagree,STEM,8
1365,4.310642383333334,405.14406779661016,294.364406779661,19.0,righth,college,female,Strongly Agree,Strongly Agree,Other,6
1366,42.286971141137926,239.77777777777777,152.42477876106196,23.0,righth,graduate,male,Agree,Agree,STEM,6
1367,22.831182210344824,286.0169491525424,156.84873949579833,20.0,righth,bachelor,female,Agree,Strongly Disagree,STEM,5
1368,9.126806600574714,208.98333333333332,59.0,28.0,righth,bachelor,male,Neutral,Strongly Agree,STEM,7
1369,16.336638784285718,589.5982905982906,233.0782608695652,74.0,lefth,bachelor,female,Neutral,Strongly Disagree,ArtsHum,7
1370,17.876896378218394,260.09166666666664,308.85714285714283,19.0,righth,middleschool,female,Agree,Strongly Disagree,Other,7
1371,17.845800098850574,321.0689655172414,72.99137931034483,39.0,righth,graduate,male,Disagree,Agree,STEM,6
1372,20.358072406321835,272.53389830508473,129.0,54.0,righth,graduate,male,Disagree,Disagree,STEM,6
1373,6.046988562068966,297.1764705882353,701.3931623931624,76.0,righth,bachelor,male,Disagree,Disagree,STEM,7
1374,20.692057900609196,308.64957264957263,153.59322033898306,18.0,righth,college,female,Agree,Neutral,Psychology,7
1375,7.823509183908047,247.58474576271186,227.864406779661,13.0,righth,middleschool,other,Agree,Neutral,STEM,8
1376,9.862509146551725,252.0924369747899,119.38983050847457,28.0,righth,college,male,Neutral,Strongly Agree,ArtsHum,8
1377,6.94060664137931,260.93277310924367,44.313559322033896,15.0,righth,secondaryschool,male,Strongly Disagree,Neutral,STEM,10
1378,22.280182663793102,308.9316239316239,360.9396551724138,77.0,righth,graduate,female,Neutral,Strongly Disagree,Psychology,8
1379,13.072306200574713,207.6,92.21008403361344,17.0,righth,middleschool,female,Agree,Agree,Business,10
1380,10.117293500574712,349.60869565217394,189.4102564102564,20.0,righth,bachelor,other,Strongly Disagree,Strongly Disagree,Other,7
1381,10.5951903570977,407.9159663865546,221.41379310344828,19.0,righth,secondaryschool,other,Agree,Strongly Disagree,STEM,12
1382,13.845050929885057,260.8655462184874,170.55555555555554,22.0,bothh,secondaryschool,female,Neutral,Strongly Agree,Other,9
1383,15.555521595402302,428.97457627118644,131.67521367521368,19.0,righth,college,female,Agree,Disagree,Psychology,7
1384,-17.787127109195403,234.008547008547,524.0263157894736,66.0,righth,middleschool,female,Neutral,Disagree,STEM,7
1385,-2.9797522424712644,167.075,129.40869565217392,26.0,righth,bachelor,other,Agree,Strongly Agree,Other,9
1386,21.819638860689654,231.575,200.1271186440678,19.0,righth,secondaryschool,female,Agree,Agree,Other,7
1387,40.24254855344827,279.26666666666665,95.91452991452991,49.0,righth,college,male,Disagree,Strongly Disagree,STEM,4
1388,2.48906495,438.11764705882354,53.40677966101695,48.0,righth,secondaryschool,male,Disagree,Strongly Disagree,Other,5
1389,7.657710049425287,255.98290598290598,63.78991596638655,19.0,righth,secondaryschool,male,Disagree,Strongly Agree,Other,8
1390,11.05024881954023,364.98319327731093,94.46551724137932,18.0,righth,secondaryschool,female,Agree,Disagree,Business,8
1391,6.586439926091954,282.2649572649573,107.82051282051282,21.0,righth,college,male,Disagree,Strongly Agree,ArtsHum,8
1392,21.04910377413793,314.70338983050846,69.04237288135593,52.0,righth,graduate,female,Agree,Strongly Agree,Other,6
1393,7.031281172988505,174.68067226890756,271.0521739130435,33.0,righth,graduate,male,Disagree,Strongly Agree,STEM,8
1394,26.200909821264368,219.21186440677965,198.69747899159663,30.0,righth,technicalschool,female,Neutral,Neutral,Business,8
1395,17.67985069946207,338.76271186440675,479.98230088495575,20.0,righth,college,female,Disagree,Agree,STEM,7
1396,20.54961659811494,253.66949152542372,223.82905982905982,16.0,righth,middleschool,male,Neutral,Strongly Agree,Other,8
1397,3.741856055172414,323.1623931623932,148.85470085470087,36.0,righth,graduate,female,Strongly Disagree,Strongly Disagree,STEM,6
1398,10.232687091379308,278.8235294117647,103.31932773109244,32.0,righth,college,male,Neutral,Neutral,Business,6
1399,9.689871380166666,167.5897435897436,88.54700854700855,18.0,righth,secondaryschool,male,Disagree,Agree,Business,9
1400,3.3407455551724143,259.44827586206895,210.25210084033614,34.0,righth,bachelor,female,Agree,Strongly Disagree,ArtsHum,8
1401,6.2916296316091955,272.1186440677966,285.29059829059827,19.0,righth,secondaryschool,female,Agree,Disagree,Other,10
1402,2.9184550456436784,325.29411764705884,89.5,20.0,righth,college,female,Strongly Disagree,Neutral,Business,7
1403,3.631559862735633,318.00847457627117,71.83760683760684,23.0,righth,college,male,Neutral,Strongly Disagree,ArtsHum,7
1404,19.16342086034483,197.0420168067227,47.403361344537814,15.0,righth,middleschool,female,Agree,Agree,Other,6
1405,15.208395441954025,197.24576271186442,77.5798319327731,15.0,righth,college,male,Neutral,Strongly Disagree,STEM,8
1406,8.921549231954025,290.29411764705884,99.01739130434783,22.0,righth,secondaryschool,male,Neutral,Neutral,Other,7
1407,12.290077153413792,238.60833333333332,101.64957264957265,20.0,righth,secondaryschool,female,Neutral,Agree,STEM,8
1408,19.25215625,258.70588235294116,132.31623931623932,16.0,righth,middleschool,other,Neutral,Strongly Agree,STEM,4
1409,18.749530784482758,342.60169491525426,89.52542372881356,44.0,righth,rathernotsay,female,Neutral,Disagree,Other,9
1410,23.118274341954024,285.0924369747899,130.26271186440678,17.0,lefth,middleschool,female,Agree,Disagree,Other,7
1411,16.319057481724137,364.9579831932773,267.2260869565217,19.0,lefth,college,female,Disagree,Strongly Disagree,SocialScience,9
1412,2.958877307586207,313.8888888888889,122.03448275862068,17.0,righth,secondaryschool,female,Neutral,Disagree,Psychology,7
1413,23.696189487928574,187.0420168067227,217.7863247863248,63.0,righth,college,female,Disagree,Agree,SocialScience,10
1414,12.871645640229884,334.4188034188034,74.91525423728814,17.0,righth,middleschool,female,Disagree,Agree,Other,6
1415,16.410777984482756,252.10169491525423,99.91525423728814,18.0,righth,secondaryschool,female,Agree,Agree,Psychology,6
1416,26.078605806632186,407.4655172413793,110.61538461538461,29.0,righth,bachelor,female,Disagree,Disagree,Business,6
1417,5.672718913126436,336.38655462184875,546.728813559322,19.0,righth,rathernotsay,male,Strongly Disagree,Strongly Disagree,STEM,10
1418,3.421520317942529,403.9304347826087,119.41025641025641,36.0,righth,bachelor,female,Agree,Strongly Disagree,SocialScience,7
1419,6.677683125005747,181.35,116.01709401709402,21.0,righth,secondaryschool,female,Disagree,Strongly Disagree,Psychology,8
1420,6.742072266091952,143.68333333333334,237.2136752136752,16.0,righth,middleschool,male,Strongly Agree,Strongly Agree,Psychology,5
1421,22.696503714885054,331.6666666666667,154.9322033898305,20.0,righth,technicalschool,female,Agree,Neutral,Psychology,8
1422,10.748004263856323,310.5833333333333,123.48695652173913,21.0,righth,bachelor,male,Neutral,Neutral,STEM,7
1423,5.70064898678161,320.64957264957263,139.0782608695652,20.0,righth,technicalschool,male,Strongly Disagree,Strongly Disagree,STEM,9
1424,5.795466773235631,417.94871794871796,55.66379310344828,25.0,righth,bachelor,female,Agree,Strongly Disagree,SocialScience,7
1425,13.8672413895977,318.30172413793105,104.26890756302521,17.0,righth,secondaryschool,female,Agree,Disagree,STEM,8
1426,13.932099317798851,214.325,54.108333333333334,37.0,righth,graduate,female,Disagree,Strongly Disagree,STEM,8
1427,14.828425230459771,223.59166666666667,98.55932203389831,16.0,righth,secondaryschool,male,Neutral,Strongly Agree,Other,4
1428,43.791966425287356,391.47058823529414,78.86440677966101,26.0,righth,bachelor,male,Agree,Agree,SocialScience,6
1429,4.445268432142856,276.228813559322,169.95726495726495,14.0,righth,middleschool,male,Neutral,Disagree,Business,8
1430,15.593329115862067,266.453781512605,250.72033898305085,23.0,righth,secondaryschool,other,Disagree,Disagree,Psychology,7
1431,15.526487290229884,328.9316239316239,96.87179487179488,15.0,righth,secondaryschool,male,Disagree,Agree,STEM,8
1432,18.50430846483908,295.73333333333335,547.9380530973451,21.0,righth,graduate,male,Strongly Disagree,Neutral,STEM,8
1433,2.0152787355172412,306.39830508474574,48.53781512605042,37.0,righth,bachelor,female,Disagree,Strongly Disagree,Psychology,6
1434,6.2685631304597695,272.7881355932203,163.33050847457628,30.0,righth,bachelor,female,Disagree,Neutral,Business,7
1435,18.27241532551724,362.8290598290598,535.5948275862069,17.0,righth,college,female,Agree,Disagree,STEM,7
1436,5.853939799425287,229.51694915254237,106.8135593220339,30.0,righth,graduate,male,Disagree,Disagree,ArtsHum,8
1437,1.2137516873563217,185.19166666666666,87.07627118644068,35.0,righth,graduate,male,Disagree,Strongly Agree,ArtsHum,7
1438,9.465763998850573,210.58474576271186,150.3361344537815,22.0,lefth,rathernotsay,male,Agree,Neutral,STEM,6
1439,4.157241175862069,280.4583333333333,83.4396551724138,18.0,righth,college,female,Agree,Neutral,ArtsHum,6
1440,12.950577232758622,197.78151260504202,101.35897435897436,18.0,righth,secondaryschool,male,Agree,Agree,STEM,7
1441,7.724362802068965,254.3781512605042,112.05128205128206,15.0,righth,middleschool,female,Neutral,Agree,Other,6
1442,6.102711376287356,243.45689655172413,63.09243697478992,22.0,righth,secondaryschool,male,Agree,Strongly Agree,STEM,8
1443,5.594116126333334,283.9579831932773,128.5546218487395,17.0,righth,secondaryschool,male,Strongly Agree,Neutral,ArtsHum,7
1444,9.917146854220691,280.21666666666664,107.1880341880342,18.0,righth,college,female,Disagree,Disagree,Other,8
1445,38.96632581091954,105.5126050420168,52.78991596638655,18.0,righth,college,male,Neutral,Agree,SocialScience,7
1446,7.6495463915,446.1271186440678,109.14285714285714,18.0,righth,college,male,Disagree,Agree,STEM,5
1447,1.799029005517241,299.5,93.24786324786325,22.0,righth,bachelor,female,Agree,Strongly Disagree,STEM,6
1448,15.747147997068964,299.56779661016947,109.40869565217392,43.0,righth,graduate,female,Disagree,Disagree,Business,7
1449,48.50974066091954,319.8974358974359,87.18260869565218,17.0,lefth,middleschool,female,Agree,Disagree,STEM,7
1450,4.112562365143679,239.88235294117646,343.7881355932203,15.0,lefth,secondaryschool,male,Neutral,Strongly Agree,STEM,5
1451,3.552166715454023,203.9747899159664,54.831932773109244,16.0,righth,middleschool,female,Agree,Strongly Agree,Other,6
1452,48.25364821637931,402.82758620689657,317.8135593220339,45.0,righth,graduate,female,Neutral,Strongly Disagree,Other,6
1453,24.271504613158623,286.3474576271187,258.8376068376068,28.0,righth,graduate,female,Neutral,Strongly Disagree,ArtsHum,7
1454,-84.54834958068965,168.58823529411765,100.42372881355932,15.0,righth,middleschool,male,Neutral,Strongly Disagree,STEM,6
1455,14.639395918425286,193.21008403361344,255.47826086956522,19.0,righth,college,male,Strongly Agree,Disagree,STEM,7
1456,21.530102187356327,343.40677966101697,73.85593220338983,67.0,righth,secondaryschool,male,Disagree,Disagree,Other,7
1457,17.33350538275862,421.8205128205128,336.7542372881356,20.0,righth,college,female,Neutral,Strongly Disagree,Business,8
1458,16.829939290229884,278.71794871794873,171.01724137931035,21.0,righth,college,female,Agree,Agree,SocialScience,6
1459,30.79827667337931,442.79831932773106,41.644067796610166,20.0,righth,college,male,Neutral,Strongly Disagree,STEM,8
1460,23.244674720000003,211.60833333333332,290.62068965517244,28.0,righth,graduate,female,Agree,Disagree,STEM,7
1461,6.00849285402299,293.6864406779661,97.51724137931035,17.0,righth,secondaryschool,male,Strongly Disagree,Disagree,STEM,6
1462,5.509773833316092,366.02521008403363,88.80172413793103,20.0,righth,college,male,Disagree,Agree,Business,8
1463,25.804754862643676,232.91666666666666,154.46153846153845,31.0,righth,graduate,male,Disagree,Disagree,STEM,7
1464,6.05784507724138,194.00840336134453,87.65546218487395,19.0,righth,college,male,Disagree,Agree,STEM,6
1465,1.0136420655172413,631.8648648648649,516.725,16.0,righth,secondaryschool,male,Strongly Disagree,Disagree,STEM,6
1466,14.593034814741381,299.5726495726496,71.19469026548673,24.0,righth,bachelor,male,Disagree,Agree,Other,7
1467,12.958842402045981,234.4,173.28205128205127,14.0,righth,middleschool,female,Disagree,Strongly Agree,Other,8
1468,2.311723088238095,237.7058823529412,97.99137931034483,18.0,righth,secondaryschool,male,Strongly Disagree,Strongly Agree,Other,7
1469,24.790360175287354,205.225,231.51282051282053,17.0,righth,secondaryschool,male,Disagree,Neutral,STEM,7
1470,4.792465923809524,304.38655462184875,102.89075630252101,31.0,righth,graduate,male,Strongly Agree,Strongly Agree,Psychology,6
1471,29.15910902096552,352.52941176470586,624.7701149425287,28.0,righth,graduate,female,Strongly Disagree,Strongly Disagree,Business,8
1472,1.6441249695402296,268.9583333333333,121.24786324786325,18.0,righth,secondaryschool,male,Neutral,Disagree,STEM,8
1473,3.1582634005747128,200.9327731092437,170.73728813559322,16.0,righth,middleschool,male,Disagree,Neutral,Other,7
1474,-0.7108653137873557,319.4957983193277,73.23076923076923,22.0,righth,bachelor,female,Neutral,Neutral,Business,12
1475,16.44580206408046,366.88034188034186,288.1779661016949,15.0,righth,middleschool,female,Neutral,Strongly Disagree,Psychology,7
1476,17.679593038505743,249.225,82.13559322033899,19.0,righth,college,female,Disagree,Strongly Disagree,STEM,8
1477,14.33829141391954,247.39316239316238,76.48717948717949,22.0,righth,bachelor,male,Neutral,Neutral,STEM,7
1478,11.179597595977013,348.4117647058824,164.66666666666666,22.0,righth,bachelor,male,Strongly Disagree,Agree,Psychology,7
1479,-1.0049107173793104,316.4117647058824,183.91525423728814,17.0,righth,middleschool,other,Agree,Agree,STEM,6
1480,5.187407122068966,313.6186440677966,96.31932773109244,21.0,lefth,college,male,Disagree,Neutral,Business,6
1481,11.19305712981609,278.98333333333335,152.59649122807016,54.0,righth,college,female,Disagree,Neutral,Business,10
1482,14.305636618275862,288.5966386554622,138.0948275862069,21.0,righth,secondaryschool,female,Agree,Strongly Disagree,STEM,7
1483,8.394034455344828,117.19166666666666,79.12068965517241,15.0,righth,secondaryschool,male,Neutral,Strongly Disagree,ArtsHum,9
1484,15.861279674712643,289.02564102564105,86.77777777777777,34.0,righth,bachelor,male,Disagree,Agree,Business,7
1485,5.047872595402299,225.46666666666667,234.35042735042734,16.0,righth,middleschool,male,Strongly Agree,Agree,STEM,6
1486,29.088863001666667,262.78991596638656,84.3931623931624,76.0,righth,graduate,male,Disagree,Strongly Disagree,ArtsHum,7
1487,25.125097117952382,237.94117647058823,163.26724137931035,57.0,righth,middleschool,female,Disagree,Strongly Disagree,Other,6
1488,6.612916377770115,307.51666666666665,104.44067796610169,19.0,righth,bachelor,male,Neutral,Agree,STEM,7
1489,-0.23234693386206917,266.2,157.35593220338984,16.0,righth,secondaryschool,male,Neutral,Strongly Agree,STEM,6
1490,14.265550881609196,395.6525423728813,79.53846153846153,33.0,righth,graduate,female,Disagree,Neutral,Psychology,6
1491,16.633677370488506,220.875,84.73728813559322,15.0,righth,middleschool,male,Strongly Disagree,Strongly Agree,Other,6
1492,0.021049505574712968,306.135593220339,173.4608695652174,16.0,righth,secondaryschool,male,Neutral,Agree,STEM,8
1493,8.271455520689656,290.8050847457627,185.97435897435898,17.0,bothh,secondaryschool,female,Neutral,Neutral,ArtsHum,10
1494,12.217495539655172,361.9826086956522,198.2844827586207,25.0,righth,bachelor,female,Neutral,Disagree,STEM,8
1495,18.767453867965518,167.9327731092437,117.0695652173913,24.0,righth,bachelor,female,Neutral,Agree,STEM,7
1496,11.407280117816091,314.3898305084746,189.89743589743588,23.0,lefth,bachelor,female,Neutral,Strongly Disagree,STEM,8
1497,6.581343066091953,187.05042016806723,68.07627118644068,23.0,lefth,bachelor,male,Disagree,Neutral,Business,10
1498,13.713078512068966,298.95762711864404,114.24347826086957,17.0,righth,secondaryschool,male,Disagree,Agree,Business,6
1499,16.278981475862068,302.6666666666667,86.72413793103448,33.0,righth,college,male,Disagree,Neutral,Psychology,6
1500,23.100730304022992,273.56302521008405,85.61344537815125,25.0,righth,bachelor,female,Disagree,Disagree,STEM,8
1501,6.501593261379311,433.7142857142857,61.228813559322035,54.0,righth,graduate,female,Strongly Agree,Strongly Disagree,SocialScience,9
1502,19.019989134482753,253.83898305084745,106.37288135593221,17.0,righth,middleschool,female,Strongly Disagree,Strongly Disagree,SocialScience,6
1503,8.073869899999998,294.21666666666664,115.27586206896552,21.0,righth,middleschool,female,Agree,Strongly Agree,Other,6
1504,19.51319361129885,158.32773109243698,96.38983050847457,27.0,righth,bachelor,male,Neutral,Strongly Disagree,Business,6
1505,13.951047476235631,382.59322033898303,243.9322033898305,18.0,righth,secondaryschool,female,Strongly Disagree,Strongly Disagree,STEM,10
1506,3.006314465787357,246.41176470588235,66.94957983193277,31.0,righth,bachelor,male,Disagree,Agree,SocialScience,6
1507,7.60301843678161,283.6864406779661,130.03418803418805,20.0,righth,college,male,Disagree,Agree,STEM,8
1508,16.62647715381609,360.5798319327731,203.67521367521368,59.0,righth,graduate,male,Neutral,Strongly Disagree,ArtsHum,8
1509,14.665332304885057,274.4873949579832,436.37606837606836,19.0,righth,college,female,Disagree,Strongly Disagree,ArtsHum,9
1510,12.511122124137932,299.73949579831935,56.773109243697476,25.0,righth,college,male,Disagree,Agree,Other,8
1511,5.018179644827586,186.45762711864407,239.94871794871796,17.0,righth,middleschool,female,Disagree,Strongly Disagree,STEM,6
1512,9.119892229733333,157.68067226890756,168.44347826086957,14.0,righth,primaryschool,female,Agree,Disagree,ArtsHum,10
1513,14.77157254137931,404.3813559322034,196.7094017094017,13.0,lefth,middleschool,female,Neutral,Disagree,SocialScience,9
1514,14.25240569047619,370.1271186440678,257.24347826086955,17.0,lefth,college,other,Agree,Disagree,STEM,8
1515,22.08179495586207,222.78991596638656,172.3050847457627,14.0,righth,middleschool,male,Neutral,Strongly Disagree,STEM,8
1516,22.681261774137933,251.59322033898306,122.29411764705883,15.0,righth,middleschool,female,Disagree,Strongly Disagree,ArtsHum,7
1517,13.852630240229884,225.0084745762712,233.01709401709402,87.0,righth,bachelor,male,Neutral,Strongly Disagree,STEM,8
1518,11.588117795235632,312.5169491525424,155.22413793103448,32.0,lefth,graduate,male,Strongly Disagree,Strongly Disagree,STEM,7
1519,7.166575827011495,337.1709401709402,248.25641025641025,22.0,lefth,bachelor,female,Neutral,Agree,STEM,6
1520,7.780702839655173,344.6864406779661,83.54621848739495,28.0,bothh,college,female,Agree,Strongly Disagree,STEM,8
1521,4.0652788068965515,264.47058823529414,190.15,27.0,righth,bachelor,male,Neutral,Strongly Disagree,ArtsHum,7
1522,6.326428162356321,283.60833333333335,108.97391304347826,17.0,righth,secondaryschool,female,Neutral,Strongly Agree,Other,4
1523,24.487905719540233,378.38655462184875,149.28813559322035,64.0,righth,technicalschool,female,Neutral,Strongly Disagree,STEM,7
1524,12.895798966091954,194.68333333333334,86.39830508474576,17.0,lefth,middleschool,female,Agree,Neutral,Other,5
1525,10.737962008275861,249.64957264957266,58.79831932773109,21.0,lefth,college,female,Agree,Neutral,STEM,5
1526,3.9394872821839075,257.5083333333333,78.09401709401709,20.0,righth,college,male,Agree,Strongly Agree,Business,8
1527,15.03752777412644,169.075,120.42857142857143,22.0,righth,bachelor,female,Agree,Strongly Disagree,STEM,8
1528,20.54075701310345,198.7310924369748,100.14406779661017,22.0,righth,secondaryschool,male,Neutral,Neutral,Psychology,8
1529,4.733305849425287,308.3193277310924,108.8135593220339,17.0,lefth,secondaryschool,male,Disagree,Neutral,Other,8
1530,5.864479952804598,172.00840336134453,98.07563025210084,23.0,righth,bachelor,male,Neutral,Strongly Agree,STEM,7
1531,16.62441658045977,361.5378151260504,172.29661016949152,14.0,bothh,middleschool,female,Strongly Disagree,Strongly Disagree,STEM,8
1532,9.27219675,261.53389830508473,130.3135593220339,17.0,righth,secondaryschool,female,Neutral,Strongly Agree,Psychology,5
1533,-3.378656576740741,327.52941176470586,146.7391304347826,20.0,righth,college,female,Neutral,Strongly Disagree,Psychology,7
1534,1.7402815143678159,289.05882352941177,144.53846153846155,35.0,righth,graduate,female,Strongly Agree,Disagree,SocialScience,7
1535,18.984503825551727,203.98319327731093,167.76470588235293,34.0,righth,secondaryschool,male,Neutral,Agree,ArtsHum,8
1536,8.1532937,278.775,101.15254237288136,26.0,righth,bachelor,female,Strongly Disagree,Neutral,STEM,8
1537,6.412864835057471,207.83333333333334,145.6206896551724,20.0,righth,secondaryschool,male,Disagree,Neutral,STEM,8
1538,6.465037049425288,337.59322033898303,118.45299145299145,30.0,righth,bachelor,male,Disagree,Agree,Business,5
1539,6.891506449321839,150.5,137.05084745762713,26.0,righth,secondaryschool,male,Neutral,Agree,SocialScience,6
1540,1.2260688425287356,133.50833333333333,135.8706896551724,15.0,righth,middleschool,male,Neutral,Agree,Other,9
1541,-0.01725907873563215,108.5126050420168,132.0854700854701,18.0,righth,college,male,Disagree,Strongly Agree,STEM,6
1542,8.785172377787356,279.4621848739496,132.59322033898306,20.0,righth,college,male,Neutral,Strongly Agree,STEM,9
1543,3.8909490137931035,296.34166666666664,195.47863247863248,25.0,righth,technicalschool,female,Strongly Disagree,Agree,Psychology,5
1544,17.872266424712645,264.546218487395,452.2352941176471,18.0,righth,middleschool,other,Neutral,Agree,Other,8
1545,14.839967428,333.07563025210084,103.77391304347826,38.0,righth,college,female,Agree,Disagree,Other,5
1546,0.9667138660919541,189.33898305084745,258.3135593220339,39.0,righth,secondaryschool,female,Disagree,Neutral,Other,4
1547,4.837805295390805,260.4406779661017,233.12820512820514,27.0,righth,bachelor,male,Disagree,Strongly Disagree,Psychology,7
1548,19.12841162758621,257.0593220338983,82.97435897435898,12.0,righth,middleschool,female,Neutral,Strongly Disagree,Other,9
1549,19.080670940597706,317.94017094017096,92.04273504273505,46.0,righth,graduate,female,Disagree,Strongly Disagree,STEM,8
1550,7.0707836816091945,281.6890756302521,197.6551724137931,64.0,righth,graduate,female,Agree,Agree,Business,6
1551,13.27860552758621,261.1465517241379,95.63478260869566,22.0,righth,bachelor,female,Disagree,Disagree,STEM,6
1552,4.993322417241379,235.48305084745763,216.02564102564102,26.0,righth,college,male,Neutral,Neutral,STEM,8
1553,12.457330436206897,213.41176470588235,42.67226890756302,18.0,righth,rathernotsay,male,Neutral,Strongly Disagree,STEM,6
1554,1.3722185965517244,291.56302521008405,132.01680672268907,18.0,righth,secondaryschool,male,Disagree,Agree,STEM,7
1555,17.2937142969023,352.9406779661017,256.45762711864404,47.0,righth,graduate,female,Neutral,Strongly Disagree,Business,8
1556,13.861165730459769,248.18487394957984,468.63157894736844,19.0,lefth,secondaryschool,female,Disagree,Neutral,Other,7
1557,17.687943222413796,532.0,137.82051282051282,24.0,righth,graduate,male,Neutral,Agree,SocialScience,9
1558,28.106053772413794,215.84166666666667,166.6153846153846,19.0,righth,middleschool,female,Neutral,Strongly Disagree,STEM,7
1559,12.748306839545977,276.7647058823529,121.03389830508475,26.0,righth,bachelor,female,Disagree,Strongly Disagree,STEM,7
1560,33.27971281062069,412.85714285714283,93.80508474576271,57.0,righth,graduate,female,Neutral,Disagree,Other,8
1561,22.32867124964368,342.8728813559322,86.41176470588235,27.0,righth,graduate,female,Agree,Disagree,ArtsHum,7
1562,21.85974486281609,196.08403361344537,112.38135593220339,23.0,righth,bachelor,female,Agree,Strongly Disagree,STEM,6
1563,9.287488736304596,366.8305084745763,103.26890756302521,21.0,righth,secondaryschool,male,Disagree,Agree,STEM,7
1564,6.318313020729884,172.47899159663865,262.5258620689655,16.0,righth,middleschool,male,Neutral,Strongly Agree,Other,6
1565,37.37554459147126,336.135593220339,105.83898305084746,14.0,righth,secondaryschool,female,Disagree,Agree,Other,7
1566,4.222853533333334,490.1525423728813,643.6470588235294,80.0,righth,technicalschool,female,Disagree,Neutral,Business,7
1567,5.112484102068966,240.85833333333332,102.7094017094017,19.0,lefth,secondaryschool,male,Neutral,Agree,STEM,7
1568,13.772273783908048,316.4873949579832,136.3361344537815,16.0,righth,rathernotsay,male,Neutral,Agree,Other,8
1569,5.339008355172414,403.8534482758621,100.19658119658119,24.0,righth,college,female,Agree,Strongly Agree,Psychology,10
