Participant,adaptation,RT,MT,Age,Handedness,education,sex,clumsy,videogames,major,Sleep
1325,-0.05099536053333316,345.3474576271187,114.38135593220339,23.0,righth,college,female,Agree,Neutral,Business,7
1326,-7.1743551666666665,292.88235294117646,494.7241379310345,20.0,righth,bachelor,male,Neutral,Neutral,STEM,8
1327,-1.4935221366666664,334.9830508474576,83.62393162393163,19.0,righth,college,male,Agree,Neutral,SocialScience,7
1328,-6.225574260000001,203.49579831932772,108.60169491525424,21.0,righth,college,male,Neutral,Strongly Agree,STEM,8
1329,-12.7510566961,320.98319327731093,66.21186440677967,20.0,righth,college,male,Strongly Disagree,Neutral,Other,10
1330,0.6834816733333332,166.91666666666666,53.025862068965516,13.0,righth,middleschool,male,Neutral,Strongly Agree,Other,8
1331,10.73954033624359,195.55084745762713,101.86440677966101,24.0,righth,college,female,Neutral,Strongly Disagree,ArtsHum,7
1332,1.7412907499999999,261.47457627118644,107.11111111111111,23.0,righth,bachelor,female,Neutral,Disagree,STEM,5
1333,3.3773539566666666,229.58823529411765,129.93162393162393,18.0,righth,college,male,Agree,Neutral,STEM,8
1334,-0.8875028733333337,249.12605042016807,104.57627118644068,21.0,righth,bachelor,female,Strongly Disagree,Neutral,STEM,9
1335,-1.139535333,172.2941176470588,145.11016949152543,20.0,righth,college,male,Neutral,Agree,STEM,8
1336,-9.271611886666665,344.6694915254237,56.675213675213676,20.0,righth,bachelor,male,Neutral,Neutral,STEM,5
1337,4.3720904166666665,198.27350427350427,146.42372881355934,27.0,righth,bachelor,male,Disagree,Neutral,STEM,7
1338,4.528582560000001,279.73949579831935,49.92372881355932,18.0,righth,secondaryschool,female,Disagree,Strongly Agree,ArtsHum,10
1339,-4.366150567333333,300.20338983050846,327.05128205128204,23.0,righth,secondaryschool,female,Neutral,Neutral,Business,6
1340,-15.54097602333333,329.3833333333333,69.33050847457628,29.0,lefth,technicalschool,female,Agree,Strongly Disagree,Other,8
1341,-2.179839856666667,262.3050847457627,143.33898305084745,20.0,righth,college,female,Neutral,Strongly Disagree,Other,7
1342,2.501828430266667,161.51666666666668,101.3931623931624,18.0,righth,college,male,Agree,Agree,Business,8
1343,3.4236399886666664,302.9830508474576,64.77966101694915,34.0,righth,graduate,female,Neutral,Strongly Disagree,Psychology,7
1344,4.25112634,292.79831932773106,163.91379310344828,17.0,righth,secondaryschool,female,Neutral,Disagree,ArtsHum,6
1345,-3.5236552933333334,154.2941176470588,107.0603448275862,13.0,lefth,middleschool,male,Neutral,Neutral,STEM,7
1346,-0.17357400666666678,153.29661016949152,198.5,16.0,righth,secondaryschool,female,Disagree,Strongly Disagree,STEM,8
1347,-3.6720352099999998,173.53781512605042,37.398305084745765,11.0,bothh,primaryschool,male,Strongly Disagree,Strongly Agree,Other,10
1348,-1.5480242366666666,279.38461538461536,424.89565217391305,13.0,righth,noneoftheabove,male,Neutral,Agree,Other,8
1349,-3.407422983433334,284.625,139.60344827586206,21.0,righth,college,female,Neutral,Strongly Disagree,Psychology,10
1350,0.3710336254666664,416.72033898305085,32.87394957983193,36.0,righth,graduate,male,Neutral,Strongly Disagree,STEM,7
1351,-0.7520627966666673,245.02542372881356,96.83760683760684,14.0,righth,primaryschool,male,Neutral,Agree,Other,5
1352,7.230575376666667,306.4873949579832,159.0344827586207,15.0,righth,middleschool,female,Agree,Disagree,Other,7
1353,-5.094100961666666,129.68333333333334,115.19491525423729,18.0,righth,middleschool,male,Neutral,Disagree,STEM,5
1354,-26.5283883,302.20168067226894,231.8706896551724,18.0,righth,secondaryschool,male,Neutral,Neutral,STEM,8
1355,0.7673175866666667,144.83898305084745,136.40677966101694,20.0,righth,middleschool,male,Neutral,Neutral,Other,5
1356,0.9386584966666669,239.90677966101694,322.1111111111111,23.0,righth,college,male,Disagree,Disagree,SocialScience,8
1357,3.0662430533333334,184.10833333333332,143.97413793103448,15.0,righth,college,male,Disagree,Agree,STEM,7
1358,5.7986934845,262.6752136752137,62.57627118644068,44.0,righth,bachelor,female,Disagree,Strongly Disagree,Other,8
1359,-1.8491231399999997,232.5,145.0854700854701,20.0,righth,college,female,Neutral,Disagree,STEM,7
1360,-6.260760230000001,351.1186440677966,396.09565217391304,30.0,righth,graduate,female,Agree,Neutral,ArtsHum,8
1361,-0.9275912799999997,293.271186440678,111.89565217391305,14.0,righth,middleschool,male,Strongly Agree,Agree,STEM,6
1362,10.790046546666668,489.11764705882354,70.26271186440678,23.0,righth,bachelor,female,Strongly Disagree,Strongly Disagree,Psychology,6
1363,0.11401188066666666,269.5966386554622,89.24786324786325,25.0,righth,graduate,female,Disagree,Strongly Disagree,STEM,9
1364,-1.8436225899999998,323.5508474576271,137.58260869565217,30.0,righth,graduate,female,Neutral,Disagree,STEM,8
1365,-10.493720386666666,405.14406779661016,294.364406779661,19.0,righth,college,female,Strongly Agree,Strongly Agree,Other,6
1366,-34.81975722006666,239.77777777777777,152.42477876106196,23.0,righth,graduate,male,Agree,Agree,STEM,6
1367,0.5611816249999998,286.0169491525424,156.84873949579833,20.0,righth,bachelor,female,Agree,Strongly Disagree,STEM,5
1368,-3.6299649900000004,208.98333333333332,59.0,28.0,righth,bachelor,male,Neutral,Strongly Agree,STEM,7
1369,5.407323818850576,589.5982905982906,233.0782608695652,74.0,lefth,bachelor,female,Neutral,Strongly Disagree,ArtsHum,7
1370,2.039740296466667,260.09166666666664,308.85714285714283,19.0,righth,middleschool,female,Agree,Strongly Disagree,Other,7
1371,-10.955117216666666,321.0689655172414,72.99137931034483,39.0,righth,graduate,male,Disagree,Agree,STEM,6
1372,-6.680527153333333,272.53389830508473,129.0,54.0,righth,graduate,male,Disagree,Disagree,STEM,6
1373,-12.384837933333333,297.1764705882353,701.3931623931624,76.0,righth,bachelor,male,Disagree,Disagree,STEM,7
1374,-5.172423271133332,308.64957264957263,153.59322033898306,18.0,righth,college,female,Agree,Neutral,Psychology,7
1375,-19.85384607,247.58474576271186,227.864406779661,13.0,righth,middleschool,other,Agree,Neutral,STEM,8
1376,6.1995390566666675,252.0924369747899,119.38983050847457,28.0,righth,college,male,Neutral,Strongly Agree,ArtsHum,8
1377,6.606854870000001,260.93277310924367,44.313559322033896,15.0,righth,secondaryschool,male,Strongly Disagree,Neutral,STEM,10
1378,1.1779929166666667,308.9316239316239,360.9396551724138,77.0,righth,graduate,female,Neutral,Strongly Disagree,Psychology,8
1379,-6.534102689999999,207.6,92.21008403361344,17.0,righth,middleschool,female,Agree,Agree,Business,10
1380,-6.043323866666666,349.60869565217394,189.4102564102564,20.0,righth,bachelor,other,Strongly Disagree,Strongly Disagree,Other,7
1381,1.6302873988000004,407.9159663865546,221.41379310344828,19.0,righth,secondaryschool,other,Agree,Strongly Disagree,STEM,12
1382,11.179067376666666,260.8655462184874,170.55555555555554,22.0,bothh,secondaryschool,female,Neutral,Strongly Agree,Other,9
1383,7.304545816666667,428.97457627118644,131.67521367521368,19.0,righth,college,female,Agree,Disagree,Psychology,7
1384,-33.37864000333333,234.008547008547,524.0263157894736,66.0,righth,middleschool,female,Neutral,Disagree,STEM,7
1385,-11.296137743000001,167.075,129.40869565217392,26.0,righth,bachelor,other,Agree,Strongly Agree,Other,9
1386,-12.687269619999997,231.575,200.1271186440678,19.0,righth,secondaryschool,female,Agree,Agree,Other,7
1387,-10.086578920000001,279.26666666666665,95.91452991452991,49.0,righth,college,male,Disagree,Strongly Disagree,STEM,4
1388,-1.39695068,438.11764705882354,53.40677966101695,48.0,righth,secondaryschool,male,Disagree,Strongly Disagree,Other,5
1389,-6.4388965633333335,255.98290598290598,63.78991596638655,19.0,righth,secondaryschool,male,Disagree,Strongly Agree,Other,8
1390,-4.5594854300000005,364.98319327731093,94.46551724137932,18.0,righth,secondaryschool,female,Agree,Disagree,Business,8
1391,-7.481396455333333,282.2649572649573,107.82051282051282,21.0,righth,college,male,Disagree,Strongly Agree,ArtsHum,8
1392,-18.091791533333332,314.70338983050846,69.04237288135593,52.0,righth,graduate,female,Agree,Strongly Agree,Other,6
1393,-1.6537366633333335,174.68067226890756,271.0521739130435,33.0,righth,graduate,male,Disagree,Strongly Agree,STEM,8
1394,4.298197060000001,219.21186440677965,198.69747899159663,30.0,righth,technicalschool,female,Neutral,Neutral,Business,8
1395,-9.780509551200002,338.76271186440675,479.98230088495575,20.0,righth,college,female,Disagree,Agree,STEM,7
1396,4.0986882218666665,253.66949152542372,223.82905982905982,16.0,righth,middleschool,male,Neutral,Strongly Agree,Other,8
1397,-1.2517613116666668,323.1623931623932,148.85470085470087,36.0,righth,graduate,female,Strongly Disagree,Strongly Disagree,STEM,6
1398,0.5371022233333332,278.8235294117647,103.31932773109244,32.0,righth,college,male,Neutral,Neutral,Business,6
1399,2.27916812325,167.5897435897436,88.54700854700855,18.0,righth,secondaryschool,male,Disagree,Agree,Business,9
1400,4.099110193333334,259.44827586206895,210.25210084033614,34.0,righth,bachelor,female,Agree,Strongly Disagree,ArtsHum,8
1401,1.0955307900000002,272.1186440677966,285.29059829059827,19.0,righth,secondaryschool,female,Agree,Disagree,Other,10
1402,-0.5123405653333333,325.29411764705884,89.5,20.0,righth,college,female,Strongly Disagree,Neutral,Business,7
1403,-2.2351922696333335,318.00847457627117,71.83760683760684,23.0,righth,college,male,Neutral,Strongly Disagree,ArtsHum,7
1404,-2.2808312599999994,197.0420168067227,47.403361344537814,15.0,righth,middleschool,female,Agree,Agree,Other,6
1405,9.08825107,197.24576271186442,77.5798319327731,15.0,righth,college,male,Neutral,Strongly Disagree,STEM,8
1406,-8.280006728666667,290.29411764705884,99.01739130434783,22.0,righth,secondaryschool,male,Neutral,Neutral,Other,7
1407,7.210957115666665,238.60833333333332,101.64957264957265,20.0,righth,secondaryschool,female,Neutral,Agree,STEM,8
1408,-2.780575886666666,258.70588235294116,132.31623931623932,16.0,righth,middleschool,other,Neutral,Strongly Agree,STEM,4
1409,-1.8733952666666662,342.60169491525426,89.52542372881356,44.0,righth,rathernotsay,female,Neutral,Disagree,Other,9
1410,-1.071911306666667,285.0924369747899,130.26271186440678,17.0,lefth,middleschool,female,Agree,Disagree,Other,7
1411,-2.7855104749999997,364.9579831932773,267.2260869565217,19.0,lefth,college,female,Disagree,Strongly Disagree,SocialScience,9
1412,-1.1706569328666667,313.8888888888889,122.03448275862068,17.0,righth,secondaryschool,female,Neutral,Disagree,Psychology,7
1413,-12.779538643954023,187.0420168067227,217.7863247863248,63.0,righth,college,female,Disagree,Agree,SocialScience,10
1414,-7.685447623333332,334.4188034188034,74.91525423728814,17.0,righth,middleschool,female,Disagree,Agree,Other,6
1415,1.815146333333333,252.10169491525423,99.91525423728814,18.0,righth,secondaryschool,female,Agree,Agree,Psychology,6
1416,-14.8434728056,407.4655172413793,110.61538461538461,29.0,righth,bachelor,female,Disagree,Disagree,Business,6
1417,2.4631964074333337,336.38655462184875,546.728813559322,19.0,righth,rathernotsay,male,Strongly Disagree,Strongly Disagree,STEM,10
1418,-4.335736565933333,403.9304347826087,119.41025641025641,36.0,righth,bachelor,female,Agree,Strongly Disagree,SocialScience,7
1419,0.4701006169,181.35,116.01709401709402,21.0,righth,secondaryschool,female,Disagree,Strongly Disagree,Psychology,8
1420,-6.753487403333333,143.68333333333334,237.2136752136752,16.0,righth,middleschool,male,Strongly Agree,Strongly Agree,Psychology,5
1421,-0.8347666043333333,331.6666666666667,154.9322033898305,20.0,righth,technicalschool,female,Agree,Neutral,Psychology,8
1422,-2.4157894064999996,310.5833333333333,123.48695652173913,21.0,righth,bachelor,male,Neutral,Neutral,STEM,7
1423,-3.1198670133333333,320.64957264957263,139.0782608695652,20.0,righth,technicalschool,male,Strongly Disagree,Strongly Disagree,STEM,9
1424,5.666590809900001,417.94871794871796,55.66379310344828,25.0,righth,bachelor,female,Agree,Strongly Disagree,SocialScience,7
1425,9.447254197333335,318.30172413793105,104.26890756302521,17.0,righth,secondaryschool,female,Agree,Disagree,STEM,8
1426,-2.007787580366667,214.325,54.108333333333334,37.0,righth,graduate,female,Disagree,Strongly Disagree,STEM,8
1427,-2.8187945900000004,223.59166666666667,98.55932203389831,16.0,righth,secondaryschool,male,Neutral,Strongly Agree,Other,4
1428,5.5854486066666675,391.47058823529414,78.86440677966101,26.0,righth,bachelor,male,Agree,Agree,SocialScience,6
1429,-10.03231441954023,276.228813559322,169.95726495726495,14.0,righth,middleschool,male,Neutral,Disagree,Business,8
1430,-5.319110650000002,266.453781512605,250.72033898305085,23.0,righth,secondaryschool,other,Disagree,Disagree,Psychology,7
1431,-11.618654170000003,328.9316239316239,96.87179487179488,15.0,righth,secondaryschool,male,Disagree,Agree,STEM,8
1432,9.683768229666667,295.73333333333335,547.9380530973451,21.0,righth,graduate,male,Strongly Disagree,Neutral,STEM,8
1433,-5.784496996333333,306.39830508474574,48.53781512605042,37.0,righth,bachelor,female,Disagree,Strongly Disagree,Psychology,6
1434,-7.442519819999999,272.7881355932203,163.33050847457628,30.0,righth,bachelor,female,Disagree,Neutral,Business,7
1435,16.099221722333333,362.8290598290598,535.5948275862069,17.0,righth,college,female,Agree,Disagree,STEM,7
1436,-0.4173617966666673,229.51694915254237,106.8135593220339,30.0,righth,graduate,male,Disagree,Disagree,ArtsHum,8
1437,5.154553700000002,185.19166666666666,87.07627118644068,35.0,righth,graduate,male,Disagree,Strongly Agree,ArtsHum,7
1438,-4.553983243333333,210.58474576271186,150.3361344537815,22.0,lefth,rathernotsay,male,Agree,Neutral,STEM,6
1439,-3.90872301,280.4583333333333,83.4396551724138,18.0,righth,college,female,Agree,Neutral,ArtsHum,6
1440,-1.8710350800000002,197.78151260504202,101.35897435897436,18.0,righth,secondaryschool,male,Agree,Agree,STEM,7
1441,-1.2715260324666666,254.3781512605042,112.05128205128206,15.0,righth,middleschool,female,Neutral,Agree,Other,6
1442,1.3885272269666666,243.45689655172413,63.09243697478992,22.0,righth,secondaryschool,male,Agree,Strongly Agree,STEM,8
1443,0.7993300816666665,283.9579831932773,128.5546218487395,17.0,righth,secondaryschool,male,Strongly Agree,Neutral,ArtsHum,7
1444,2.0528463623333333,280.21666666666664,107.1880341880342,18.0,righth,college,female,Disagree,Disagree,Other,8
1445,4.4771000999999995,105.5126050420168,52.78991596638655,18.0,righth,college,male,Neutral,Agree,SocialScience,7
1446,0.01128610046666656,446.1271186440678,109.14285714285714,18.0,righth,college,male,Disagree,Agree,STEM,5
1447,-0.6665393866666667,299.5,93.24786324786325,22.0,righth,bachelor,female,Agree,Strongly Disagree,STEM,6
1448,-11.77209905,299.56779661016947,109.40869565217392,43.0,righth,graduate,female,Disagree,Disagree,Business,7
1449,8.819666893333332,319.8974358974359,87.18260869565218,17.0,lefth,middleschool,female,Agree,Disagree,STEM,7
1450,-4.771594726666667,239.88235294117646,343.7881355932203,15.0,lefth,secondaryschool,male,Neutral,Strongly Agree,STEM,5
1451,0.5431471978333339,203.9747899159664,54.831932773109244,16.0,righth,middleschool,female,Agree,Strongly Agree,Other,6
1452,56.18324789333334,402.82758620689657,317.8135593220339,45.0,righth,graduate,female,Neutral,Strongly Disagree,Other,6
1453,-5.6677441574,286.3474576271187,258.8376068376068,28.0,righth,graduate,female,Neutral,Strongly Disagree,ArtsHum,7
1454,-2.586933176666667,168.58823529411765,100.42372881355932,15.0,righth,middleschool,male,Neutral,Strongly Disagree,STEM,6
1455,-1.1163379736666668,193.21008403361344,255.47826086956522,19.0,righth,college,male,Strongly Agree,Disagree,STEM,7
1456,-12.386496993333335,343.40677966101697,73.85593220338983,67.0,righth,secondaryschool,male,Disagree,Disagree,Other,7
1457,6.770222796666666,421.8205128205128,336.7542372881356,20.0,righth,college,female,Neutral,Strongly Disagree,Business,8
1458,8.705701996666667,278.71794871794873,171.01724137931035,21.0,righth,college,female,Agree,Agree,SocialScience,6
1459,6.415202363800001,442.79831932773106,41.644067796610166,20.0,righth,college,male,Neutral,Strongly Disagree,STEM,8
1460,6.307193270000001,211.60833333333332,290.62068965517244,28.0,righth,graduate,female,Agree,Disagree,STEM,7
1461,-0.6263971333333331,293.6864406779661,97.51724137931035,17.0,righth,secondaryschool,male,Strongly Disagree,Disagree,STEM,6
1462,3.4336431960333327,366.02521008403363,88.80172413793103,20.0,righth,college,male,Disagree,Agree,Business,8
1463,2.4812400766666665,232.91666666666666,154.46153846153845,31.0,righth,graduate,male,Disagree,Disagree,STEM,7
1464,-6.4673446666666665,194.00840336134453,87.65546218487395,19.0,righth,college,male,Disagree,Agree,STEM,6
1465,-11.333913283333333,631.8648648648649,516.725,16.0,righth,secondaryschool,male,Strongly Disagree,Disagree,STEM,6
1466,0.584647556,299.5726495726496,71.19469026548673,24.0,righth,bachelor,male,Disagree,Agree,Other,7
1467,-0.11118477581666641,234.4,173.28205128205127,14.0,righth,middleschool,female,Disagree,Strongly Agree,Other,8
1468,-7.690745035057471,237.7058823529412,97.99137931034483,18.0,righth,secondaryschool,male,Strongly Disagree,Strongly Agree,Other,7
1469,-6.3616823,205.225,231.51282051282053,17.0,righth,secondaryschool,male,Disagree,Neutral,STEM,7
1470,0.35198976781609215,304.38655462184875,102.89075630252101,31.0,righth,graduate,male,Strongly Agree,Strongly Agree,Psychology,6
1471,-12.992225222333335,352.52941176470586,624.7701149425287,28.0,righth,graduate,female,Strongly Disagree,Strongly Disagree,Business,8
1472,-3.3481218,268.9583333333333,121.24786324786325,18.0,righth,secondaryschool,male,Neutral,Disagree,STEM,8
1473,-1.0932767066666662,200.9327731092437,170.73728813559322,16.0,righth,middleschool,male,Disagree,Neutral,Other,7
1474,-6.5958791435999995,319.4957983193277,73.23076923076923,22.0,righth,bachelor,female,Neutral,Neutral,Business,12
1475,0.45404181520000014,366.88034188034186,288.1779661016949,15.0,righth,middleschool,female,Neutral,Strongly Disagree,Psychology,7
1476,-9.165631566666665,249.225,82.13559322033899,19.0,righth,college,female,Disagree,Strongly Disagree,STEM,8
1477,-0.9875538326666662,247.39316239316238,76.48717948717949,22.0,righth,bachelor,male,Neutral,Neutral,STEM,7
1478,3.5561788266666667,348.4117647058824,164.66666666666666,22.0,righth,bachelor,male,Strongly Disagree,Agree,Psychology,7
1479,-2.863503648733334,316.4117647058824,183.91525423728814,17.0,righth,middleschool,other,Agree,Agree,STEM,6
1480,3.368500446666667,313.6186440677966,96.31932773109244,21.0,lefth,college,male,Disagree,Neutral,Business,6
1481,-4.056582898166667,278.98333333333335,152.59649122807016,54.0,righth,college,female,Disagree,Neutral,Business,10
1482,-8.443164815666668,288.5966386554622,138.0948275862069,21.0,righth,secondaryschool,female,Agree,Strongly Disagree,STEM,7
1483,-1.1260412173333332,117.19166666666666,79.12068965517241,15.0,righth,secondaryschool,male,Neutral,Strongly Disagree,ArtsHum,9
1484,-0.9662263033333335,289.02564102564105,86.77777777777777,34.0,righth,bachelor,male,Disagree,Agree,Business,7
1485,-5.981244313333333,225.46666666666667,234.35042735042734,16.0,righth,middleschool,male,Strongly Agree,Agree,STEM,6
1486,3.7227416132333335,262.78991596638656,84.3931623931624,76.0,righth,graduate,male,Disagree,Strongly Disagree,ArtsHum,7
1487,9.868913142091953,237.94117647058823,163.26724137931035,57.0,righth,middleschool,female,Disagree,Strongly Disagree,Other,6
1488,-1.1133494180666668,307.51666666666665,104.44067796610169,19.0,righth,bachelor,male,Neutral,Agree,STEM,7
1489,1.4838775174666665,266.2,157.35593220338984,16.0,righth,secondaryschool,male,Neutral,Strongly Agree,STEM,6
1490,-0.7882934033333332,395.6525423728813,79.53846153846153,33.0,righth,graduate,female,Disagree,Neutral,Psychology,6
1491,-5.577114832166667,220.875,84.73728813559322,15.0,righth,middleschool,male,Strongly Disagree,Strongly Agree,Other,6
1492,-7.2853988450000005,306.135593220339,173.4608695652174,16.0,righth,secondaryschool,male,Neutral,Agree,STEM,8
1493,0.19746776000000021,290.8050847457627,185.97435897435898,17.0,bothh,secondaryschool,female,Neutral,Neutral,ArtsHum,10
1494,7.66370685,361.9826086956522,198.2844827586207,25.0,righth,bachelor,female,Neutral,Disagree,STEM,8
1495,-17.775753396866666,167.9327731092437,117.0695652173913,24.0,righth,bachelor,female,Neutral,Agree,STEM,7
1496,1.74676409,314.3898305084746,189.89743589743588,23.0,lefth,bachelor,female,Neutral,Strongly Disagree,STEM,8
1497,-16.412404446666667,187.05042016806723,68.07627118644068,23.0,lefth,bachelor,male,Disagree,Neutral,Business,10
1498,4.749896786666667,298.95762711864404,114.24347826086957,17.0,righth,secondaryschool,male,Disagree,Agree,Business,6
1499,0.5681345733333336,302.6666666666667,86.72413793103448,33.0,righth,college,male,Disagree,Neutral,Psychology,6
1500,-10.103100570000002,273.56302521008405,85.61344537815125,25.0,righth,bachelor,female,Disagree,Disagree,STEM,8
1501,1.0465235400000001,433.7142857142857,61.228813559322035,54.0,righth,graduate,female,Strongly Agree,Strongly Disagree,SocialScience,9
1502,2.761465216666667,253.83898305084745,106.37288135593221,17.0,righth,middleschool,female,Strongly Disagree,Strongly Disagree,SocialScience,6
1503,1.1142144399999998,294.21666666666664,115.27586206896552,21.0,righth,middleschool,female,Agree,Strongly Agree,Other,6
1504,-15.752893722200001,158.32773109243698,96.38983050847457,27.0,righth,bachelor,male,Neutral,Strongly Disagree,Business,6
1505,-6.839619359166668,382.59322033898303,243.9322033898305,18.0,righth,secondaryschool,female,Strongly Disagree,Strongly Disagree,STEM,10
1506,-0.05671854136666643,246.41176470588235,66.94957983193277,31.0,righth,bachelor,male,Disagree,Agree,SocialScience,6
1507,-10.419622416666666,283.6864406779661,130.03418803418805,20.0,righth,college,male,Disagree,Agree,STEM,8
1508,-13.341586312499997,360.5798319327731,203.67521367521368,59.0,righth,graduate,male,Neutral,Strongly Disagree,ArtsHum,8
1509,-5.492143456833333,274.4873949579832,436.37606837606836,19.0,righth,college,female,Disagree,Strongly Disagree,ArtsHum,9
1510,-2.1491879579,299.73949579831935,56.773109243697476,25.0,righth,college,male,Disagree,Agree,Other,8
1511,0.09556450666666678,186.45762711864407,239.94871794871796,17.0,righth,middleschool,female,Disagree,Strongly Disagree,STEM,6
1512,-20.265716298333334,157.68067226890756,168.44347826086957,14.0,righth,primaryschool,female,Agree,Disagree,ArtsHum,10
1513,2.1904703766666667,404.3813559322034,196.7094017094017,13.0,lefth,middleschool,female,Neutral,Disagree,SocialScience,9
1514,-2.4526623310344826,370.1271186440678,257.24347826086955,17.0,lefth,college,other,Agree,Disagree,STEM,8
1515,-12.686634193333335,222.78991596638656,172.3050847457627,14.0,righth,middleschool,male,Neutral,Strongly Disagree,STEM,8
1516,-40.777178918333334,251.59322033898306,122.29411764705883,15.0,righth,middleschool,female,Disagree,Strongly Disagree,ArtsHum,7
1517,-19.97460572,225.0084745762712,233.01709401709402,87.0,righth,bachelor,male,Neutral,Strongly Disagree,STEM,8
1518,1.9187776526666667,312.5169491525424,155.22413793103448,32.0,lefth,graduate,male,Strongly Disagree,Strongly Disagree,STEM,7
1519,4.9641883999999985,337.1709401709402,248.25641025641025,22.0,lefth,bachelor,female,Neutral,Agree,STEM,6
1520,-3.203578203333334,344.6864406779661,83.54621848739495,28.0,bothh,college,female,Agree,Strongly Disagree,STEM,8
1521,1.9888967499999994,264.47058823529414,190.15,27.0,righth,bachelor,male,Neutral,Strongly Disagree,ArtsHum,7
1522,-8.402786463066668,283.60833333333335,108.97391304347826,17.0,righth,secondaryschool,female,Neutral,Strongly Agree,Other,4
1523,-11.323003343333333,378.38655462184875,149.28813559322035,64.0,righth,technicalschool,female,Neutral,Strongly Disagree,STEM,7
1524,-9.934016000000002,194.68333333333334,86.39830508474576,17.0,lefth,middleschool,female,Agree,Neutral,Other,5
1525,-54.09734997333333,249.64957264957266,58.79831932773109,21.0,lefth,college,female,Agree,Neutral,STEM,5
1526,-11.368270496666666,257.5083333333333,78.09401709401709,20.0,righth,college,male,Agree,Strongly Agree,Business,8
1527,-12.867358225,169.075,120.42857142857143,22.0,righth,bachelor,female,Agree,Strongly Disagree,STEM,8
1528,6.711075280000001,198.7310924369748,100.14406779661017,22.0,righth,secondaryschool,male,Neutral,Neutral,Psychology,8
1529,4.149318470000001,308.3193277310924,108.8135593220339,17.0,lefth,secondaryschool,male,Disagree,Neutral,Other,8
1530,-26.794629978333337,172.00840336134453,98.07563025210084,23.0,righth,bachelor,male,Neutral,Strongly Agree,STEM,7
1531,16.53114972666667,361.5378151260504,172.29661016949152,14.0,bothh,middleschool,female,Strongly Disagree,Strongly Disagree,STEM,8
1532,-2.4646883400000004,261.53389830508473,130.3135593220339,17.0,righth,secondaryschool,female,Neutral,Strongly Agree,Psychology,5
1533,-13.171140541619046,327.52941176470586,146.7391304347826,20.0,righth,college,female,Neutral,Strongly Disagree,Psychology,7
1534,-1.2011707499999997,289.05882352941177,144.53846153846155,35.0,righth,graduate,female,Strongly Agree,Disagree,SocialScience,7
1535,4.482761172933333,203.98319327731093,167.76470588235293,34.0,righth,secondaryschool,male,Neutral,Agree,ArtsHum,8
1536,-9.21122822,278.775,101.15254237288136,26.0,righth,bachelor,female,Strongly Disagree,Neutral,STEM,8
1537,-5.104804270000001,207.83333333333334,145.6206896551724,20.0,righth,secondaryschool,male,Disagree,Neutral,STEM,8
1538,2.1313387133333332,337.59322033898303,118.45299145299145,30.0,righth,bachelor,male,Disagree,Agree,Business,5
1539,-1.2159499293333333,150.5,137.05084745762713,26.0,righth,secondaryschool,male,Neutral,Agree,SocialScience,6
1540,-1.23893847,133.50833333333333,135.8706896551724,15.0,righth,middleschool,male,Neutral,Agree,Other,9
1541,-3.6893488333333337,108.5126050420168,132.0854700854701,18.0,righth,college,male,Disagree,Strongly Agree,STEM,6
1542,6.107191570733333,279.4621848739496,132.59322033898306,20.0,righth,college,male,Neutral,Strongly Agree,STEM,9
1543,-6.254213376666666,296.34166666666664,195.47863247863248,25.0,righth,technicalschool,female,Strongly Disagree,Agree,Psychology,5
1544,-5.830202926666669,264.546218487395,452.2352941176471,18.0,righth,middleschool,other,Neutral,Agree,Other,8
1545,-2.108120998666667,333.07563025210084,103.77391304347826,38.0,righth,college,female,Agree,Disagree,Other,5
1546,-5.371066256666667,189.33898305084745,258.3135593220339,39.0,righth,secondaryschool,female,Disagree,Neutral,Other,4
1547,0.7788956216666665,260.4406779661017,233.12820512820514,27.0,righth,bachelor,male,Disagree,Strongly Disagree,Psychology,7
1548,10.489989203333334,257.0593220338983,82.97435897435898,12.0,righth,middleschool,female,Neutral,Strongly Disagree,Other,9
1549,-22.576629889499998,317.94017094017096,92.04273504273505,46.0,righth,graduate,female,Disagree,Strongly Disagree,STEM,8
1550,-2.9795186900000004,281.6890756302521,197.6551724137931,64.0,righth,graduate,female,Agree,Agree,Business,6
1551,0.26550559333333346,261.1465517241379,95.63478260869566,22.0,righth,bachelor,female,Disagree,Disagree,STEM,6
1552,-7.839230183333333,235.48305084745763,216.02564102564102,26.0,righth,college,male,Neutral,Neutral,STEM,8
1553,-6.2324951,213.41176470588235,42.67226890756302,18.0,righth,rathernotsay,male,Neutral,Strongly Disagree,STEM,6
1554,-64.55520022666667,291.56302521008405,132.01680672268907,18.0,righth,secondaryschool,male,Disagree,Agree,STEM,7
1555,0.05642638313333348,352.9406779661017,256.45762711864404,47.0,righth,graduate,female,Neutral,Strongly Disagree,Business,8
1556,-0.4970401000000003,248.18487394957984,468.63157894736844,19.0,lefth,secondaryschool,female,Disagree,Neutral,Other,7
1557,-7.167101736666667,532.0,137.82051282051282,24.0,righth,graduate,male,Neutral,Agree,SocialScience,9
1558,7.792995596666667,215.84166666666667,166.6153846153846,19.0,righth,middleschool,female,Neutral,Strongly Disagree,STEM,7
1559,-17.17644826655,276.7647058823529,121.03389830508475,26.0,righth,bachelor,female,Disagree,Strongly Disagree,STEM,7
1560,0.8556620630000005,412.85714285714283,93.80508474576271,57.0,righth,graduate,female,Neutral,Disagree,Other,8
