Participant,Condition,Trial,ResponseTime,Accuracy,StimulusSide,ResponseSide
11,LR-LS,12,312.30339795769606,1,Left,Left
11,LR-LS,13,367.2925565324167,1,Left,Left
11,LR-LS,14,333.63733080432036,1,Left,Left
11,LR-LS,15,302.62384195216407,1,Left,Left
11,LR-LS,16,291.45387147216286,1,Left,Left
11,LR-LS,17,295.8705668258885,1,Left,Left
11,LR-LS,18,316.4671886975061,1,Left,Left
11,LR-LS,19,340.51427215627757,1,Left,Left
11,LR-LS,20,309.9688424912599,1,Left,Left
11,LR-LS,21,311.24129706151473,1,Left,Left
11,LR-LS,22,307.4581041403265,1,Left,Left
11,LR-LS,23,347.9979877762717,1,Left,Left
11,LR-LS,24,349.1299022179285,1,Left,Left
11,LR-LS,25,343.5681149865584,0,Left,Left
11,LR-LS,26,282.19273862958613,1,Left,Left
11,LR-LS,27,330.41492874297063,1,Left,Left
11,LR-LS,28,328.7778824977388,1,Left,Left
11,LR-LS,29,283.60979671603474,1,Left,Left
11,LR-LS,30,332.879803489318,1,Left,Left
11,LR-LS,31,318.8576068053709,1,Left,Left
11,LR-LS,32,252.68124391514013,1,Left,Left
11,LR-LS,33,358.80523695348677,1,Left,Left
11,LR-LS,34,349.9878465405468,1,Left,Left
11,LR-LS,35,287.4305974859492,1,Left,Left
11,LR-LS,36,294.29028908341456,1,Left,Left
11,LR-LS,37,269.922089126293,1,Left,Left
11,LR-LS,38,363.4947837920346,1,Left,Left
11,LR-LS,39,298.1136296442834,1,Left,Left
11,LR-LS,40,279.89960896304274,1,Left,Left
11,LR-RS,1,403.83224304311597,1,Right,Left
11,LR-RS,2,341.14160968549356,1,Right,Left
11,LR-RS,3,352.5450306846426,1,Right,Left
11,LR-RS,4,387.964145515797,1,Right,Left
11,LR-RS,5,269.43975953358176,0,Right,Left
11,LR-RS,6,376.2572619482729,0,Right,Left
11,LR-RS,7,305.3996567425915,1,Right,Left
11,LR-RS,8,369.2183842421758,1,Right,Left
11,LR-RS,9,430.120139564352,1,Right,Left
11,LR-RS,10,347.79691547402905,1,Right,Left
11,LR-RS,11,362.9506027928994,0,Right,Left
11,LR-RS,12,345.9641800760377,1,Right,Left
11,LR-RS,13,295.95889925088,1,Right,Left
11,LR-RS,14,344.50869173360024,1,Right,Left
11,LR-RS,15,382.80938397370704,1,Right,Left
11,LR-RS,16,275.1990637884078,0,Right,Left
11,LR-RS,17,387.2516554976281,1,Right,Left
11,LR-RS,18,367.1805038339698,1,Right,Left
11,LR-RS,19,338.3822908137847,1,Right,Left
11,LR-RS,20,307.9853237830398,0,Right,Left
11,LR-RS,21,404.8595574700482,1,Right,Left
11,LR-RS,22,321.45320191824084,1,Right,Left
11,LR-RS,23,255.83687038724554,1,Right,Left
11,LR-RS,24,287.97556662682655,1,Right,Left
11,LR-RS,25,303.60966324380684,1,Right,Left
11,LR-RS,26,263.87991282814306,1,Right,Left
11,LR-RS,27,330.68849141661536,1,Right,Left
11,LR-RS,28,385.7339454953574,1,Right,Left
11,LR-RS,29,240.30592465551976,0,Right,Left
11,LR-RS,30,300.94718628837074,1,Right,Left
11,LR-RS,31,397.6640803089716,1,Right,Left
11,LR-RS,32,313.77070597231045,1,Right,Left
11,LR-RS,33,281.3405563405273,1,Right,Left
11,LR-RS,34,316.6881475920227,1,Right,Left
11,LR-RS,35,396.0525636991729,1,Right,Left
11,LR-RS,36,369.8171829665727,1,Right,Left
11,LR-RS,37,310.8407648966186,0,Right,Left
11,LR-RS,38,405.4903731772376,0,Right,Left
11,LR-RS,39,299.8204533546491,1,Right,Left
11,LR-RS,40,282.9968799546176,1,Right,Left
11,RR-RS,1,214.7718972463289,1,Right,Right
11,RR-RS,2,321.89341416878756,1,Right,Right
11,RR-RS,3,259.17856293801805,1,Right,Right
11,RR-RS,4,303.74698961499143,1,Right,Right
11,RR-RS,5,246.82637464485774,1,Right,Right
11,RR-RS,6,324.98955703300726,1,Right,Right
11,RR-RS,7,326.87647110539837,1,Right,Right
11,RR-RS,8,319.3144365125164,1,Right,Right
11,RR-RS,9,259.47155313422667,1,Right,Right
11,RR-RS,10,272.6875223062046,1,Right,Right
11,RR-RS,11,294.01228390249196,1,Right,Right
11,RR-RS,12,291.7077346121705,1,Right,Right
11,RR-RS,13,282.3777051551817,1,Right,Right
11,RR-RS,14,278.7545329696114,1,Right,Right
11,RR-RS,15,280.7099950768923,1,Right,Right
11,RR-RS,16,297.64754878916824,1,Right,Right
11,RR-RS,17,263.05273893169675,1,Right,Right
11,RR-RS,18,246.26447230983177,1,Right,Right
11,RR-RS,19,284.96240578398533,1,Right,Right
11,RR-RS,20,281.4770893728695,1,Right,Right
11,RR-RS,21,250.40523157424423,1,Right,Right
11,RR-RS,22,340.46071791709596,1,Right,Right
11,RR-RS,23,285.7072086314166,1,Right,Right
11,RR-RS,24,225.45174397700825,1,Right,Right
11,RR-RS,25,282.25122623068364,1,Right,Right
11,RR-RS,26,342.1823312736748,1,Right,Right
11,RR-RS,27,253.65546427497767,1,Right,Right
11,RR-RS,28,290.6850949886137,1,Right,Right
11,RR-RS,29,316.5828788106962,1,Right,Right
11,RR-RS,30,231.16659062352772,1,Right,Right
11,RR-RS,31,297.4693818333243,1,Right,Right
11,RR-RS,32,285.81267759478715,1,Right,Right
11,RR-RS,33,252.5431802938246,1,Right,Right
11,RR-RS,34,230.9700427848373,1,Right,Right
11,RR-RS,35,302.5379361292588,1,Right,Right
11,RR-RS,36,283.9520995064115,1,Right,Right
11,RR-RS,37,301.3929925849695,1,Right,Right
11,RR-RS,38,299.41404135241083,1,Right,Right
11,RR-RS,39,263.893585801811,1,Right,Right
11,RR-RS,40,309.29474500316337,1,Right,Right
11,RR-LS,1,314.5615783577153,1,Left,Right
11,RR-LS,2,347.22034807630445,1,Left,Right
11,RR-LS,3,269.856762442101,0,Left,Right
11,RR-LS,4,349.03212082871784,1,Left,Right
11,RR-LS,5,276.3984036712677,1,Left,Right
11,RR-LS,6,280.269438049582,1,Left,Right
11,RR-LS,7,353.34096702035936,1,Left,Right
11,RR-LS,8,276.2638366463975,0,Left,Right
11,RR-LS,9,348.3479681958286,1,Left,Right
11,RR-LS,10,336.72963742068083,1,Left,Right
11,RR-LS,11,270.7469644953461,1,Left,Right
11,RR-LS,12,327.04221275435066,1,Left,Right
11,RR-LS,13,335.2923833717792,1,Left,Right
11,RR-LS,14,309.8859220608928,1,Left,Right
11,RR-LS,15,427.23006935204216,1,Left,Right
11,RR-LS,16,344.9900408816144,1,Left,Right
11,RR-LS,17,375.3503941138855,1,Left,Right
11,RR-LS,18,372.5842277812301,1,Left,Right
11,RR-LS,19,328.70415394699086,1,Left,Right
11,RR-LS,20,345.9376455752635,1,Left,Right
11,RR-LS,21,304.0718366127048,1,Left,Right
11,RR-LS,22,379.93637970131135,1,Left,Right
11,RR-LS,23,287.3246809162483,1,Left,Right
11,RR-LS,24,330.22198627046936,1,Left,Right
11,RR-LS,25,407.47394424601237,1,Left,Right
11,RR-LS,26,392.34659645797876,1,Left,Right
11,RR-LS,27,242.09488722502596,1,Left,Right
11,RR-LS,28,345.2098829163021,1,Left,Right
11,RR-LS,29,383.35403643525564,1,Left,Right
11,RR-LS,30,301.80435830361375,1,Left,Right
11,RR-LS,31,318.92946965951796,1,Left,Right
11,RR-LS,32,311.9771254381961,1,Left,Right
11,RR-LS,33,391.7311390233363,1,Left,Right
11,RR-LS,34,384.0269690061744,1,Left,Right
11,RR-LS,35,288.8130627133685,1,Left,Right
11,RR-LS,36,290.88311511343716,1,Left,Right
11,RR-LS,37,319.47347700406556,1,Left,Right
11,RR-LS,38,344.7803075477402,1,Left,Right
11,RR-LS,39,261.7145615215599,1,Left,Right
11,RR-LS,40,305.10535103673544,1,Left,Right
12,LR-LS,1,313.50420676375006,1,Left,Left
12,LR-LS,2,347.43831899820896,1,Left,Left
12,LR-LS,3,322.23199732626205,1,Left,Left
12,LR-LS,4,373.66196812174434,1,Left,Left
12,LR-LS,5,355.4711974418006,1,Left,Left
12,LR-LS,6,263.65622947161825,1,Left,Left
12,LR-LS,7,285.81991193836967,1,Left,Left
12,LR-LS,8,347.35980355250587,1,Left,Left
12,LR-LS,9,311.6490653620756,1,Left,Left
12,LR-LS,10,354.60144870920817,1,Left,Left
12,LR-LS,11,323.7794197093503,1,Left,Left
12,LR-LS,12,271.5424393669189,1,Left,Left
12,LR-LS,13,320.6513769682107,1,Left,Left
12,LR-LS,14,321.08087776100416,1,Left,Left
12,LR-LS,15,273.69686337088046,1,Left,Left
12,LR-LS,16,285.21547555253767,1,Left,Left
12,LR-LS,17,310.4627352931342,1,Left,Left
12,LR-LS,18,337.25233241202625,1,Left,Left
12,LR-LS,19,334.9143250745519,1,Left,Left
12,LR-LS,20,308.3386548404268,1,Left,Left
12,LR-LS,21,300.1752057557421,1,Left,Left
12,LR-LS,22,301.9346927938981,1,Left,Left
12,LR-LS,23,342.9578532064748,1,Left,Left
12,LR-LS,24,223.87137499491703,1,Left,Left
12,LR-LS,25,298.43439550290174,1,Left,Left
12,LR-LS,26,300.20143838017697,1,Left,Left
12,LR-LS,27,326.2981423357334,1,Left,Left
12,LR-LS,28,260.04908070606575,1,Left,Left
12,LR-LS,29,364.32125426796085,1,Left,Left
12,LR-LS,30,344.1286328691602,0,Left,Left
12,LR-LS,31,260.8458780444554,1,Left,Left
12,LR-LS,32,311.3608075610814,1,Left,Left
12,LR-LS,33,253.85233017310748,1,Left,Left
12,LR-LS,34,289.3856924456086,1,Left,Left
12,LR-LS,35,362.59059209410464,1,Left,Left
12,LR-LS,36,315.6710733103606,0,Left,Left
12,LR-LS,37,338.01106286709035,0,Left,Left
12,LR-LS,38,258.7136472445342,1,Left,Left
12,LR-LS,39,349.5845631699383,1,Left,Left
12,LR-LS,40,346.39220963424583,1,Left,Left
12,LR-RS,1,379.0667104214612,1,Right,Left
12,LR-RS,2,411.4873504549067,1,Right,Left
12,LR-RS,3,401.4379185082631,1,Right,Left
12,LR-RS,4,444.8193248890539,1,Right,Left
12,LR-RS,5,430.87220065820367,1,Right,Left
12,LR-RS,6,410.0151281381346,1,Right,Left
12,LR-RS,7,366.31876056269294,1,Right,Left
12,LR-RS,8,396.99772069488773,1,Right,Left
12,LR-RS,9,238.1756824582248,1,Right,Left
12,LR-RS,10,302.56665896496474,1,Right,Left
12,LR-RS,11,452.33487039146485,1,Right,Left
12,LR-RS,12,373.4499892737851,1,Right,Left
12,LR-RS,13,324.84638503835015,0,Right,Left
12,LR-RS,14,315.4253009479676,1,Right,Left
12,LR-RS,15,441.111678503053,1,Right,Left
12,LR-RS,16,439.0404861029805,1,Right,Left
12,LR-RS,17,344.6047644425221,1,Right,Left
12,LR-RS,18,324.7761389113157,1,Right,Left
12,LR-RS,19,358.33916518627126,1,Right,Left
12,LR-RS,20,324.2985665184731,1,Right,Left
12,LR-RS,21,333.7939625079337,0,Right,Left
12,LR-RS,22,422.0342370488811,1,Right,Left
12,LR-RS,23,369.2256065797162,1,Right,Left
12,LR-RS,24,352.84298503831303,1,Right,Left
12,LR-RS,25,275.79133057532,1,Right,Left
12,LR-RS,26,301.690576637851,1,Right,Left
12,LR-RS,27,346.9457388511577,1,Right,Left
12,LR-RS,28,369.0915764767458,1,Right,Left
12,LR-RS,29,354.4778327768337,1,Right,Left
12,LR-RS,30,329.20308591972025,1,Right,Left
12,LR-RS,31,385.3123130287731,1,Right,Left
12,LR-RS,32,321.40426137727655,1,Right,Left
12,LR-RS,33,367.9828057967863,1,Right,Left
12,LR-RS,34,455.2792326436983,1,Right,Left
12,LR-RS,35,338.1095723903463,1,Right,Left
12,LR-RS,36,330.9983952417165,1,Right,Left
12,LR-RS,37,325.1813757182541,1,Right,Left
12,LR-RS,38,384.26914669176176,1,Right,Left
12,LR-RS,39,403.59701438917295,1,Right,Left
12,LR-RS,40,374.32638523555977,1,Right,Left
12,RR-RS,1,289.6905172376728,1,Right,Right
12,RR-RS,2,300.52816658245007,1,Right,Right
12,RR-RS,3,318.523400071514,1,Right,Right
12,RR-RS,4,323.12262780937607,1,Right,Right
12,RR-RS,5,288.22023419607285,1,Right,Right
12,RR-RS,6,314.00187529409544,1,Right,Right
12,RR-RS,7,322.07265482659454,1,Right,Right
12,RR-RS,8,340.5326258062759,1,Right,Right
12,RR-RS,9,311.79541484518995,1,Right,Right
12,RR-RS,10,284.52807617434905,1,Right,Right
12,RR-RS,11,253.07975169231474,1,Right,Right
12,RR-RS,12,292.27869737941427,1,Right,Right
12,RR-RS,13,293.5680375927575,1,Right,Right
12,RR-RS,14,262.43052791759294,1,Right,Right
12,RR-RS,15,343.9882711229608,1,Right,Right
12,RR-RS,16,303.7095616193181,1,Right,Right
12,RR-RS,17,298.9965182275856,1,Right,Right
12,RR-RS,18,323.79280793811836,1,Right,Right
12,RR-RS,19,291.07595436671045,1,Right,Right
12,RR-RS,20,267.0404100067652,0,Right,Right
12,RR-RS,21,330.2895728183447,1,Right,Right
12,RR-RS,22,335.9674932176258,1,Right,Right
12,RR-RS,23,325.6331224872085,1,Right,Right
12,RR-RS,24,266.0884287554693,1,Right,Right
12,RR-RS,25,280.200823857463,1,Right,Right
12,RR-RS,26,320.12052223755563,1,Right,Right
12,RR-RS,27,314.1806933953174,1,Right,Right
12,RR-RS,28,273.5493583201105,1,Right,Right
12,RR-RS,29,336.7280828059297,1,Right,Right
12,RR-RS,30,305.4280542152503,1,Right,Right
12,RR-RS,31,313.1084012895222,1,Right,Right
12,RR-RS,32,268.20839230341846,1,Right,Right
12,RR-RS,33,260.03286282537283,1,Right,Right
12,RR-RS,34,278.132272241899,1,Right,Right
12,RR-RS,35,303.3544619055007,1,Right,Right
12,RR-RS,36,288.22750134611937,1,Right,Right
12,RR-RS,37,352.34479044636254,1,Right,Right
12,RR-RS,38,271.0668459054062,0,Right,Right
12,RR-RS,39,331.327135195932,1,Right,Right
12,RR-RS,40,334.45030695560723,1,Right,Right
12,RR-LS,1,298.1349090259563,1,Left,Right
12,RR-LS,2,428.05303396033503,1,Left,Right
12,RR-LS,3,335.91096396676414,1,Left,Right
12,RR-LS,4,449.8940642642125,1,Left,Right
12,RR-LS,5,340.12372500342326,0,Left,Right
12,RR-LS,6,380.364203086155,1,Left,Right
12,RR-LS,7,165.37115821060434,1,Left,Right
12,RR-LS,8,308.1005069237113,1,Left,Right
12,RR-LS,9,252.7624133818885,1,Left,Right
12,RR-LS,10,468.75659453346213,1,Left,Right
12,RR-LS,11,338.9384157079239,0,Left,Right
12,RR-LS,12,294.8062929897335,1,Left,Right
12,RR-LS,13,358.55607601189894,1,Left,Right
12,RR-LS,14,278.29831501264687,0,Left,Right
12,RR-LS,15,247.00184173215473,1,Left,Right
12,RR-LS,16,327.4801575782994,1,Left,Right
12,RR-LS,17,349.6283621824006,1,Left,Right
12,RR-LS,18,349.85826538772875,1,Left,Right
12,RR-LS,19,402.5714779689533,1,Left,Right
12,RR-LS,20,332.46370005409005,1,Left,Right
12,RR-LS,21,314.5556118339152,1,Left,Right
12,RR-LS,22,265.7031324637733,1,Left,Right
12,RR-LS,23,292.2284411762125,1,Left,Right
12,RR-LS,24,435.30246438370125,1,Left,Right
12,RR-LS,25,372.9296437699269,1,Left,Right
12,RR-LS,26,344.0657860295333,1,Left,Right
12,RR-LS,27,332.0168710768192,1,Left,Right
12,RR-LS,28,385.0710008449034,1,Left,Right
12,RR-LS,29,323.0876549377349,1,Left,Right
12,RR-LS,30,385.184939246287,1,Left,Right
12,RR-LS,31,243.47844781147705,1,Left,Right
12,RR-LS,32,261.45542440694896,1,Left,Right
12,RR-LS,33,340.83130252647715,1,Left,Right
12,RR-LS,34,336.9065671307192,1,Left,Right
12,RR-LS,35,377.79412832795987,1,Left,Right
12,RR-LS,36,380.20872860164735,1,Left,Right
12,RR-LS,37,401.3525437881872,1,Left,Right
12,RR-LS,38,367.72685010344526,1,Left,Right
12,RR-LS,39,323.0663597894604,1,Left,Right
12,RR-LS,40,307.0438187060258,1,Left,Right
13,LR-LS,1,327.4201912295993,1,Left,Left
13,LR-LS,2,315.67010173874485,1,Left,Left
13,LR-LS,3,298.8510223589984,1,Left,Left
13,LR-LS,4,329.7554382996815,1,Left,Left
13,LR-LS,5,311.05690266091415,0,Left,Left
13,LR-LS,6,225.33299367901304,1,Left,Left
13,LR-LS,7,293.0887106398074,1,Left,Left
13,LR-LS,8,306.2162384265834,1,Left,Left
13,LR-LS,9,320.27503236055617,1,Left,Left
13,LR-LS,10,323.41353759445104,1,Left,Left
13,LR-LS,11,288.69422102197626,1,Left,Left
13,LR-LS,12,329.3694283000321,0,Left,Left
13,LR-LS,13,351.2589553110761,1,Left,Left
13,LR-LS,14,267.44150646522945,1,Left,Left
13,LR-LS,15,283.5419149206709,1,Left,Left
13,LR-LS,16,258.3503172407379,1,Left,Left
13,LR-LS,17,305.8135994273476,1,Left,Left
13,LR-LS,18,321.9737747484338,1,Left,Left
13,LR-LS,19,300.1157616273322,1,Left,Left
13,LR-LS,20,251.68313644697244,1,Left,Left
13,LR-LS,21,311.7670639780251,1,Left,Left
13,LR-LS,22,279.0932934024277,1,Left,Left
13,LR-LS,23,294.78225890850825,1,Left,Left
13,LR-LS,24,293.25214350940377,1,Left,Left
13,LR-LS,25,297.8205218453036,1,Left,Left
13,LR-LS,26,301.0011861390985,1,Left,Left
13,LR-LS,27,274.7757102243867,0,Left,Left
13,LR-LS,28,344.0255485567655,1,Left,Left
13,LR-LS,29,278.1557612325873,1,Left,Left
13,LR-LS,30,309.9186265627218,1,Left,Left
13,LR-LS,31,305.0579657311874,1,Left,Left
13,LR-LS,32,312.8432023408603,1,Left,Left
13,LR-LS,33,331.3223729117539,1,Left,Left
13,LR-LS,34,313.96348637423796,1,Left,Left
13,LR-LS,35,310.2556262355936,1,Left,Left
13,LR-LS,36,284.0375000292832,1,Left,Left
13,LR-LS,37,333.19764126002656,1,Left,Left
13,LR-LS,38,292.36679439834745,1,Left,Left
13,LR-LS,39,267.4045385022194,1,Left,Left
13,LR-LS,40,297.64912129732187,1,Left,Left
13,LR-RS,1,398.52708829284654,1,Right,Left
13,LR-RS,2,282.3506095847752,1,Right,Left
13,LR-RS,3,359.17658376956064,1,Right,Left
13,LR-RS,4,317.157043116265,1,Right,Left
13,LR-RS,5,319.48389365737427,1,Right,Left
13,LR-RS,6,324.50024813985664,1,Right,Left
13,LR-RS,7,411.2758859686244,1,Right,Left
13,LR-RS,8,308.825286516954,1,Right,Left
13,LR-RS,9,364.31821920365286,0,Right,Left
13,LR-RS,10,345.3736401324649,1,Right,Left
13,LR-RS,11,284.27506275280354,1,Right,Left
13,LR-RS,12,367.9905602555441,1,Right,Left
13,LR-RS,13,338.5780559498031,1,Right,Left
13,LR-RS,14,354.30784605544943,1,Right,Left
13,LR-RS,15,379.472427543904,1,Right,Left
13,LR-RS,16,366.2382148512678,1,Right,Left
13,LR-RS,17,361.09201399031525,1,Right,Left
13,LR-RS,18,386.88387015445767,1,Right,Left
13,LR-RS,19,345.0275371209842,0,Right,Left
13,LR-RS,20,389.06743729550186,1,Right,Left
13,LR-RS,21,242.79001651673963,1,Right,Left
13,LR-RS,22,300.88786977704643,1,Right,Left
13,LR-RS,23,311.0465406642299,1,Right,Left
13,LR-RS,24,384.06053071775125,1,Right,Left
13,LR-RS,25,369.895778014057,1,Right,Left
13,LR-RS,26,257.3368233984659,0,Right,Left
13,LR-RS,27,307.14789245361146,1,Right,Left
13,LR-RS,28,275.2883654632984,1,Right,Left
13,LR-RS,29,267.7144472025517,1,Right,Left
13,LR-RS,30,288.712880848063,1,Right,Left
13,LR-RS,31,327.63885479459907,1,Right,Left
13,LR-RS,32,347.6695257805165,1,Right,Left
13,LR-RS,33,270.57968136139823,0,Right,Left
13,LR-RS,34,343.2875219891611,1,Right,Left
13,LR-RS,35,395.04063896770936,1,Right,Left
13,LR-RS,36,287.30275446200335,1,Right,Left
13,LR-RS,37,315.35674025789734,1,Right,Left
13,LR-RS,38,312.1902372775945,0,Right,Left
13,LR-RS,39,299.1366174243168,1,Right,Left
13,LR-RS,40,299.52117924448316,1,Right,Left
13,RR-RS,1,277.0505382630735,1,Right,Right
13,RR-RS,2,360.33945448029067,1,Right,Right
13,RR-RS,3,319.0813681012144,1,Right,Right
13,RR-RS,4,236.6832399533848,1,Right,Right
13,RR-RS,5,282.08967452110136,1,Right,Right
13,RR-RS,6,292.53119611696087,0,Right,Right
13,RR-RS,7,332.04818239241797,1,Right,Right
13,RR-RS,8,366.4690782867386,1,Right,Right
13,RR-RS,9,279.3938410024642,1,Right,Right
13,RR-RS,10,289.8164328659709,1,Right,Right
13,RR-RS,11,240.50677493057896,1,Right,Right
13,RR-RS,12,308.11583604371987,1,Right,Right
13,RR-RS,13,311.32493305356564,1,Right,Right
13,RR-RS,14,276.1825461014529,1,Right,Right
13,RR-RS,15,274.0386580241275,1,Right,Right
13,RR-RS,16,289.36665868482083,1,Right,Right
13,RR-RS,17,277.1957335850562,1,Right,Right
13,RR-RS,18,259.1597137817731,1,Right,Right
13,RR-RS,19,337.987150305365,1,Right,Right
13,RR-RS,20,266.573110457878,0,Right,Right
13,RR-RS,21,356.0522418849459,1,Right,Right
13,RR-RS,22,297.87976636208583,1,Right,Right
13,RR-RS,23,334.5961346162375,1,Right,Right
13,RR-RS,24,288.07884662119864,1,Right,Right
13,RR-RS,25,253.77469527424796,1,Right,Right
13,RR-RS,26,266.5908788404046,1,Right,Right
13,RR-RS,27,334.0172608525852,1,Right,Right
13,RR-RS,28,294.46582791294543,1,Right,Right
13,RR-RS,29,315.9822517296137,1,Right,Right
13,RR-RS,30,324.9912753099248,1,Right,Right
13,RR-RS,31,270.1244192009839,1,Right,Right
13,RR-RS,32,301.45127157732,1,Right,Right
13,RR-RS,33,290.07000079084634,1,Right,Right
13,RR-RS,34,266.1690596826937,0,Right,Right
13,RR-RS,35,260.768078342197,1,Right,Right
13,RR-RS,36,319.24674331599573,1,Right,Right
13,RR-RS,37,347.5185401047651,1,Right,Right
13,RR-RS,38,327.5355275893973,1,Right,Right
13,RR-RS,39,313.2750658878011,1,Right,Right
13,RR-RS,40,316.81224967087167,1,Right,Right
13,RR-LS,1,372.37237452244915,1,Left,Right
13,RR-LS,2,321.0554541445345,0,Left,Right
13,RR-LS,3,266.49580471539247,1,Left,Right
13,RR-LS,4,475.37950061436254,1,Left,Right
13,RR-LS,5,240.8151815171073,1,Left,Right
13,RR-LS,6,373.82471178032046,1,Left,Right
13,RR-LS,7,236.45810994316167,1,Left,Right
13,RR-LS,8,253.0762522293116,1,Left,Right
13,RR-LS,9,294.66716623540066,1,Left,Right
13,RR-LS,10,326.6241027130558,1,Left,Right
13,RR-LS,11,329.67103098623863,1,Left,Right
13,RR-LS,12,308.9632871547531,1,Left,Right
13,RR-LS,13,236.61452993874894,1,Left,Right
13,RR-LS,14,336.9241868155339,1,Left,Right
13,RR-LS,15,336.17241641697905,1,Left,Right
13,RR-LS,16,349.39666718698504,1,Left,Right
13,RR-LS,17,345.24919304322947,1,Left,Right
13,RR-LS,18,331.97072498443674,0,Left,Right
13,RR-LS,19,278.2994012775544,1,Left,Right
13,RR-LS,20,283.03020450769475,1,Left,Right
13,RR-LS,21,318.6467139096984,1,Left,Right
13,RR-LS,22,333.41052496272124,1,Left,Right
13,RR-LS,23,305.23875170959775,1,Left,Right
13,RR-LS,24,302.26141134831175,1,Left,Right
13,RR-LS,25,353.8953396475048,1,Left,Right
13,RR-LS,26,413.5140646765956,1,Left,Right
13,RR-LS,27,195.2994157367644,1,Left,Right
13,RR-LS,28,369.5255159545537,1,Left,Right
13,RR-LS,29,302.0371459341899,1,Left,Right
13,RR-LS,30,234.86189157902115,1,Left,Right
13,RR-LS,31,365.44197936872683,0,Left,Right
13,RR-LS,32,377.8993922894961,1,Left,Right
13,RR-LS,33,197.27763198583023,1,Left,Right
13,RR-LS,34,340.657577469995,1,Left,Right
13,RR-LS,35,407.60267437513255,1,Left,Right
13,RR-LS,36,370.32632341737207,1,Left,Right
13,RR-LS,37,344.15667236279444,1,Left,Right
13,RR-LS,38,270.5675177558935,1,Left,Right
13,RR-LS,39,231.95438764676862,1,Left,Right
13,RR-LS,40,269.35857711648373,0,Left,Right
14,LR-LS,1,222.14389786937676,1,Left,Left
14,LR-LS,2,310.92677247772855,1,Left,Left
14,LR-LS,3,282.75088473561385,1,Left,Left
14,LR-LS,4,254.1645887379325,1,Left,Left
14,LR-LS,5,226.17230989734477,1,Left,Left
14,LR-LS,6,279.7651563432438,1,Left,Left
14,LR-LS,7,260.8986186626253,1,Left,Left
14,LR-LS,8,303.3344820771879,1,Left,Left
14,LR-LS,9,334.7568980734017,0,Left,Left
14,LR-LS,10,264.4916823329192,1,Left,Left
14,LR-LS,11,290.39202028289355,1,Left,Left
14,LR-LS,12,251.5615386378543,1,Left,Left
14,LR-LS,13,247.88899971820118,1,Left,Left
14,LR-LS,14,268.57607580891937,1,Left,Left
14,LR-LS,15,251.1568018965688,1,Left,Left
14,LR-LS,16,253.31815813119573,1,Left,Left
14,LR-LS,17,248.04383714484158,1,Left,Left
14,LR-LS,18,269.76527598936144,1,Left,Left
14,LR-LS,19,283.64491069260396,1,Left,Left
14,LR-LS,20,321.9392170692364,1,Left,Left
14,LR-LS,21,327.8381595242091,1,Left,Left
14,LR-LS,22,305.85542903319083,1,Left,Left
14,LR-LS,23,263.09623252744666,1,Left,Left
14,LR-LS,24,295.835213283349,1,Left,Left
14,LR-LS,25,271.991571376216,1,Left,Left
14,LR-LS,26,276.3129348000993,1,Left,Left
14,LR-LS,27,258.5332657042597,1,Left,Left
14,LR-LS,28,275.6420770367914,1,Left,Left
14,LR-LS,29,309.86928866936535,1,Left,Left
14,LR-LS,30,277.0077767470022,1,Left,Left
14,LR-LS,31,298.24187628052135,1,Left,Left
14,LR-LS,32,199.11603819705732,1,Left,Left
14,LR-LS,33,270.40264584520054,1,Left,Left
14,LR-LS,34,317.6237703424493,1,Left,Left
14,LR-LS,35,286.2559955777409,1,Left,Left
14,LR-LS,36,271.37231962854304,1,Left,Left
14,LR-LS,37,259.4376979247553,1,Left,Left
14,LR-LS,38,270.0564704224234,1,Left,Left
14,LR-LS,39,304.52665551986104,1,Left,Left
14,LR-LS,40,312.7807422260269,1,Left,Left
14,LR-RS,1,324.9814862165389,1,Right,Left
14,LR-RS,2,336.2484598933934,1,Right,Left
14,LR-RS,3,236.57742809451173,1,Right,Left
14,LR-RS,4,305.0367042255365,1,Right,Left
14,LR-RS,5,404.9916204397852,1,Right,Left
14,LR-RS,6,359.52956665327116,0,Right,Left
14,LR-RS,7,393.188983006987,1,Right,Left
14,LR-RS,8,335.45589612980626,1,Right,Left
14,LR-RS,9,340.6843613281398,0,Right,Left
14,LR-RS,10,373.2331809364979,1,Right,Left
14,LR-RS,11,296.8338589930549,1,Right,Left
14,LR-RS,12,270.66007006223685,0,Right,Left
14,LR-RS,13,396.5308317407266,1,Right,Left
14,LR-RS,14,372.5065732468303,1,Right,Left
14,LR-RS,15,431.2959474152618,1,Right,Left
14,LR-RS,16,353.99726087013914,1,Right,Left
14,LR-RS,17,336.02863653680436,1,Right,Left
14,LR-RS,18,300.16093582600524,1,Right,Left
14,LR-RS,19,375.27450093313183,1,Right,Left
14,LR-RS,20,353.5348202600142,1,Right,Left
14,LR-RS,21,419.23198114599734,0,Right,Left
14,LR-RS,22,363.82231140651277,1,Right,Left
14,LR-RS,23,316.4831740172045,1,Right,Left
14,LR-RS,24,373.4354306662917,1,Right,Left
14,LR-RS,25,288.0616521966893,1,Right,Left
14,LR-RS,26,365.2269313874355,1,Right,Left
14,LR-RS,27,321.12596739392166,1,Right,Left
14,LR-RS,28,431.90630173779016,1,Right,Left
14,LR-RS,29,321.4141628622479,1,Right,Left
